Unnamed: 0,erbmi,ertpreat,eudrink,eueat,euexercise,eufastfd,eufdsit,euprpmel,eusoda,eugenhth,codified_bmi,codified_health
6378,21.299999,40,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2,1
6380,39.200001,35,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
6382,27.700001,15,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3,1
6383,23.700001,188,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
6384,25.700001,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
6385,23.299999,113,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
6386,28.299999,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
6387,21.5,45,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,2,2
6388,27.1,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
6389,26.700001,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6390,25.1,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6391,27.799999,30,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3,1
6393,24.700001,30,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2,1
6394,27.200001,10,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1
6395,25.1,135,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3,1
6396,26.6,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
6399,19.200001,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
6400,29.299999,90,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6401,28.299999,38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6402,30.1,25,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3,1
6404,23.799999,60,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
6405,39.0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6406,26.6,90,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3,1
6410,30.6,0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3,2
6411,24.700001,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
6412,33.200001,0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
6413,17.4,120,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,1
6414,27.6,95,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
6415,25.1,10,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6416,21.6,30,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2,2
6417,30.299999,15,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3,2
6418,38.0,45,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6419,24.4,115,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
6420,27.200001,75,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3,1
6421,39.700001,65,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6422,30.1,80,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
6424,22.1,190,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
6425,21.9,45,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
6427,33.299999,70,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
6430,30.299999,40,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
6431,23.700001,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
6433,27.5,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
6435,25.5,75,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6436,34.299999,90,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
6441,36.299999,85,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
6446,20.4,80,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
6447,38.0,55,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
6448,28.9,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6449,29.299999,245,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
6450,24.700001,30,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
6451,26.4,255,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
6452,23.6,45,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
6454,28.6,90,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
6455,23.4,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
6456,26.299999,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
6458,25.799999,100,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6459,28.0,110,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
6461,31.200001,250,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
6462,26.6,105,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
6464,29.9,105,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6465,21.299999,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
6466,38.799999,45,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3,2
6467,34.099998,75,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3,1
6470,31.0,35,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
6471,31.4,40,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
6472,28.299999,22,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
6474,25.5,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3,1
6476,32.299999,10,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
6480,26.5,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
6481,23.0,120,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2,1
6482,25.799999,150,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3,1
6483,30.4,60,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3,1
6484,31.0,60,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
6488,25.799999,70,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6489,30.5,100,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3,1
6492,25.1,120,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
6493,21.799999,100,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
6494,19.9,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
6496,24.200001,50,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2,1
6498,27.700001,100,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
6499,20.299999,100,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
6500,32.900002,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6501,26.1,90,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3,1
6502,28.700001,20,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3,1
6503,27.799999,80,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6504,31.0,95,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
6505,27.5,40,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
6506,20.200001,105,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2,1
6507,29.200001,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6508,36.200001,120,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
6510,24.4,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
6511,29.799999,20,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,1
6512,28.299999,25,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
6516,19.4,120,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2,1
6519,31.5,60,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3,2
6520,25.799999,82,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3,1
6522,23.799999,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
6523,33.299999,50,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
6524,24.4,75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
6525,34.900002,60,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6527,33.700001,75,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
6528,28.1,60,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3,1
6536,28.299999,64,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
6540,21.1,31,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
6542,23.6,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
6543,42.5,120,1.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,3,2
6548,24.4,60,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2,1
6550,34.5,90,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3,1
6551,21.6,75,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
6553,18.5,45,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
6554,20.4,105,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
6557,38.700001,15,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
6559,26.6,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
6560,26.6,80,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
6563,23.1,25,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2,1
6568,21.5,30,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1
6573,23.0,55,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
6574,25.5,50,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
6578,33.400002,120,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6579,32.799999,30,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
6580,29.0,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
6581,21.6,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2,1
6585,39.900002,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6589,24.0,150,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
6591,33.900002,35,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3,2
6592,21.9,90,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2,1
6593,28.200001,90,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
6596,28.299999,60,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
6598,23.1,60,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2,2
6600,24.1,130,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2,1
6602,29.0,45,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3,1
6603,29.9,24,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6604,21.700001,75,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2,1
6605,25.799999,20,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3,1
6607,20.299999,45,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
6608,25.6,50,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3,1
6609,31.299999,70,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3,1
6610,27.4,45,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3,2
6611,28.0,175,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3,1
6612,24.299999,50,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2,1
6614,28.299999,175,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3,1
6616,24.4,50,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2,2
6617,29.0,75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6618,26.200001,60,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,3,2
6619,27.4,60,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
6620,23.9,60,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2,1
6623,26.9,35,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6624,18.9,21,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2,1
6626,30.6,15,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
6628,21.299999,30,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2,1
6630,30.200001,10,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
6633,25.5,80,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,3,2
6637,27.4,30,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,1
6639,38.700001,45,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3,1
6640,22.700001,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
6643,28.6,85,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
6644,19.200001,0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2,1
6645,22.9,90,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2,1
6646,16.9,90,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1,2
6647,16.799999,60,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1,1
6649,22.5,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
6650,21.700001,30,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
6652,29.799999,105,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
6653,38.400002,20,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
6655,29.200001,25,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3,1
6656,21.9,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
6663,33.0,40,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
6665,25.799999,95,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3,1
6666,22.5,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
6667,31.0,50,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3,1
6668,44.900002,5,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,3,2
6670,26.6,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6671,25.799999,90,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
6673,23.5,10,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1
6674,22.4,180,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
6675,25.6,90,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6676,21.5,105,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
6677,21.6,180,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
6678,28.299999,135,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
6680,23.700001,60,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2,1
6682,26.799999,5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3,2
6685,32.599998,100,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
6689,26.9,10,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
6690,19.299999,188,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
6691,28.299999,20,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1
6692,31.0,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6695,24.299999,75,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1
6702,27.299999,90,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
6704,27.200001,30,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
6705,27.9,115,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
6706,31.6,55,1.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,3,2
6707,23.0,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
6711,23.700001,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
6712,17.5,45,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1
6713,38.599998,30,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3,1
6714,25.700001,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6715,34.900002,90,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,3,2
6718,20.4,35,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2,1
6719,27.9,75,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3,1
6720,28.200001,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6724,27.4,30,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
6725,23.299999,88,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,1
6726,32.200001,35,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3,1
6727,28.299999,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6734,18.299999,180,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,1
6735,33.400002,120,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
6736,36.599998,70,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,3,2
6737,24.4,0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
6738,34.700001,60,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
6739,29.5,30,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3,1
6740,25.1,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6741,18.299999,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
6744,47.400002,65,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3,1
6746,31.700001,25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
6749,33.400002,20,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,3,2
6750,28.299999,190,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6752,30.9,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6754,40.200001,15,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3,1
6756,27.299999,90,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
6757,27.299999,115,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3,1
6758,26.5,30,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
6759,34.5,150,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
6760,24.700001,40,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
6764,42.0,79,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
6771,32.5,22,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3,1
6772,20.299999,60,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
6774,36.299999,135,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,3,2
6776,36.299999,30,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,3,2
6777,29.1,45,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3,1
6778,18.0,150,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1
6779,28.4,105,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3,1
6780,30.0,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6781,20.200001,95,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2,1
6782,25.4,120,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
6784,19.700001,55,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
6785,25.200001,30,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,3,2
6786,22.9,90,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
6789,26.6,95,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
6790,21.799999,79,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
6791,36.0,70,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
6792,21.1,55,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2,1
6793,18.700001,105,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2,1
6794,18.5,0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
6796,28.299999,18,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
6797,21.9,60,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
6799,24.0,70,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2,2
6800,25.1,45,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
6801,22.6,20,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
6802,29.0,70,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
6803,59.599998,40,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6804,30.200001,25,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
6805,28.700001,105,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
6806,26.5,109,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
6809,28.299999,90,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
6810,25.799999,180,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
6812,24.9,135,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
6813,23.0,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1
6814,38.0,15,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3,1
6815,37.900002,75,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
6817,25.700001,60,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
6819,26.5,90,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
6820,24.4,40,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2,1
6822,30.799999,30,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
6823,58.200001,75,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,3,2
6824,35.200001,65,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6827,32.5,70,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3,1
6828,25.6,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6829,42.200001,90,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
6831,31.299999,75,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
6832,23.0,60,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2,1
6835,22.299999,55,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2,1
6836,25.799999,65,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
6837,32.700001,180,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
6838,41.400002,15,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
6839,24.4,0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2,1
6841,25.4,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
6842,41.200001,0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3,2
6843,27.4,60,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
6844,29.299999,35,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,3,2
6846,25.6,10,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
6847,28.0,110,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3,1
6849,27.700001,110,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
6852,30.9,15,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3,1
6853,24.700001,210,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
6854,25.1,70,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
6856,29.799999,75,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
6859,31.4,80,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3,1
6861,28.700001,90,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,3,2
6862,29.299999,25,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3,2
6863,21.5,80,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
6864,25.1,33,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3,1
6865,31.4,15,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3,2
6866,24.0,105,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
6867,28.1,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
6872,34.400002,0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3,1
6873,23.200001,150,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1
6874,30.4,135,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3,1
6879,35.400002,15,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3,2
6883,32.099998,195,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
6885,33.400002,120,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
6886,46.099998,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
6888,23.0,25,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2,1
6889,27.0,210,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3,1
6891,33.599998,15,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3,1
6892,37.099998,60,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3,2
6893,46.099998,62,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
